,solar,onshore,offshore
2020-12-20 10:00:00,0.07397419408372402,0.1814643501805054,0.6629797441364605
2020-12-20 11:00:00,0.10031946230759657,0.15596796028880866,0.650453091684435
2020-12-20 12:00:00,0.10009127494502759,0.1386319193742479,0.6392590618336887
2020-12-20 13:00:00,0.0793054806455628,0.1337056257521059,0.6792377398720683
2020-12-20 14:00:00,0.046384267518566155,0.13778580024067388,0.7053571428571429
2020-12-20 15:00:00,0.01472845703854292,0.1514929302045728,0.7045575692963753
2020-12-20 16:00:00,0.0005600962535783927,0.17253309265944644,0.7104211087420043
2020-12-20 17:00:00,0.0,0.19261432009626955,0.7725213219616205
2020-12-20 18:00:00,0.0,0.21121013838748495,0.8097014925373134
2020-12-20 19:00:00,0.0,0.21967132972322503,0.8132995735607675
2020-12-20 20:00:00,0.0,0.22489846570397112,0.810367803837953
2020-12-20 21:00:00,0.0,0.23648089651022863,0.8339552238805971
2020-12-20 22:00:00,0.0,0.24136958483754511,0.8055703624733476
2020-12-20 23:00:00,0.0,0.24941711793020457,0.7118869936034116
2020-12-21 00:00:00,0.0,0.2586304151624549,0.7018923240938166
2020-12-21 01:00:00,0.0,0.26318065583634176,0.7017590618336887
2020-12-21 02:00:00,0.0,0.2646096570397112,0.6687100213219617
2020-12-21 03:00:00,0.0,0.25507671480144406,0.6756396588486141
2020-12-21 04:00:00,0.0,0.24866501203369434,0.6429904051172708
2020-12-21 05:00:00,0.0,0.250770908543923,0.6260660980810234
2020-12-21 06:00:00,0.0,0.26199608904933813,0.6647121535181236
2020-12-21 07:00:00,2.074430568808862e-05,0.26585063176895307,0.6480543710021321
2020-12-21 08:00:00,0.006845620877069245,0.27293922984356195,0.650453091684435
2020-12-21 09:00:00,0.043936439447371696,0.2585740072202166,0.6388592750533049
2020-12-21 10:00:00,0.08635854457951292,0.2381543321299639,0.5948827292110874
2020-12-21 11:00:00,0.11596066879641538,0.22627105896510227,0.5774253731343284
2020-12-21 12:00:00,0.11925901340082147,0.2177346570397112,0.5602345415778252
2020-12-21 13:00:00,0.09247811475749906,0.21796028880866425,0.591684434968017
2020-12-21 14:00:00,0.050512384350495786,0.23766546329723226,0.6135394456289979
2020-12-21 15:00:00,0.01230137327303655,0.29465628760529483,0.722681236673774
2020-12-21 16:00:00,0.00016595444550470895,0.38498420577617326,0.7722547974413646
2020-12-21 17:00:00,0.0,0.4568667268351384,0.8045042643923241
2020-12-21 18:00:00,0.0,0.4832280385078219,0.8444829424307037
2020-12-21 19:00:00,0.0,0.5081227436823105,0.830090618336887
2020-12-21 20:00:00,0.0,0.5269817990373045,0.8132995735607675
2020-12-21 21:00:00,0.0,0.5439041817087846,0.7802505330490405
2020-12-21 22:00:00,0.0,0.5378497292418772,0.7689232409381663
2020-12-21 23:00:00,0.0,0.5530422683513839,0.7970415778251599
2020-12-22 00:00:00,0.0,0.560807761732852,0.8194296375266524
2020-12-22 01:00:00,0.0,0.5666929903730445,0.8424840085287847
2020-12-22 02:00:00,0.0,0.5455400120336944,0.8282249466950959
2020-12-22 03:00:00,0.0,0.5387898616125151,0.8171641791044776
2020-12-22 04:00:00,0.0,0.5816787003610109,0.7994402985074627
2020-12-22 05:00:00,0.0,0.6192087845968712,0.7244136460554371
2020-12-22 06:00:00,0.0,0.6578482250300842,0.5932835820895522
2020-12-22 07:00:00,2.074430568808862e-05,0.6761620036101083,0.5628997867803838
2020-12-22 08:00:00,0.003485043355598888,0.6658205475330926,0.6617803837953091
2020-12-22 09:00:00,0.018856573870472557,0.6528279181708785,0.6940298507462687
2020-12-22 10:00:00,0.04250508235489358,0.645701714801444,0.6948294243070362
2020-12-22 11:00:00,0.06499190972078164,0.6437650421179302,0.7268123667377399
2020-12-22 12:00:00,0.07077957100775838,0.6376353790613718,0.7272121535181236
2020-12-22 13:00:00,0.059245737045181095,0.5908731949458483,0.6934968017057569
2020-12-22 14:00:00,0.03707007426461437,0.548341606498195,0.582089552238806
2020-12-22 15:00:00,0.011284902294320208,0.48935770156438024,0.5010660980810234
2020-12-22 16:00:00,0.00024893166825706343,0.4243757521058965,0.41617803837953093
2020-12-22 17:00:00,0.0,0.35459912755716005,0.3099680170575693
2020-12-22 18:00:00,0.0,0.29337770758122744,0.28038379530916846
2020-12-22 19:00:00,0.0,0.23559717208182912,0.267590618336887
2020-12-22 20:00:00,0.0,0.20540012033694344,0.23973880597014927
2020-12-22 21:00:00,0.0,0.1769705174488568,0.24240405117270789
2020-12-22 22:00:00,0.0,0.1613831227436823,0.22961087420042645
2020-12-22 23:00:00,0.0,0.15147412755716005,0.20708955223880596
2020-12-23 00:00:00,0.0,0.14438552948255115,0.1845682302771855
2020-12-23 01:00:00,0.0,0.1298322803850782,0.1644456289978678
2020-12-23 02:00:00,0.0,0.11322954271961493,0.12846481876332622
2020-12-23 03:00:00,0.0,0.10713748495788207,0.10900852878464819
2020-12-23 04:00:00,0.0,0.10162830926594464,0.08542110874200426
