Hour,Temperature,Energy_production_DC_35,Energy_production_AC_35,Rad_onto_module_area_35,Energy_production_DC_45,Energy_production_AC_45,Rad_onto_module_area_45
6563,12.4,"4,898","4,818","21,366","4,968","4,889","21,661"
6564,13.7,"4,621","4,540","20,264","4,668","4,588","20,466"
6565,14.3,"4,034","3,952","17,821","4,068","3,986","17,964"
6566,15.1,"5,175","5,095","22,683","5,314","5,233","23,265"
6567,15.8,"6,016","5,934","26,280","6,279","6,196","27,389"
6568,15.5,"3,779","3,696","16,791","4,004","3,923","17,750"
6569,14.2,"1,369","1,266","6,340","1,517","1,415","6,992"
6570,12.6,0,0,0,0,0,0
6571,11.4,0,0,0,0,0,0
6572,10.3,0,0,0,0,0,0
6573,9.2,0,0,0,0,0,0
6574,8.1,0,0,0,0,0,0
6575,6.9,0,0,0,0,0,0
6576,6.2,0,0,0,0,0,0
6577,5.5,0,0,0,0,0,0
6578,4.7,0,0,0,0,0,0
6579,4.2,0,0,0,0,0,0
6580,3.8,0,0,0,0,0,0
6581,3.5,0,0,0,0,0,0
6582,3.5,17,2,98,16,2,93
6583,5.4,"1,159","1,054","5,297","1,218","1,113","5,553"
6584,7.6,"2,342","2,249","10,417","2,398","2,305","10,655"
6585,9,"2,249","2,154","10,053","2,234","2,139","9,988"
6586,11.6,"5,095","5,015","22,131","5,220","5,140","22,652"
6587,13.1,"4,277","4,196","18,764","4,316","4,236","18,931"
6588,14.2,"4,531","4,451","19,882","4,579","4,499","20,083"
6589,14.6,"3,399","3,314","15,110","3,390","3,305","15,072"
6590,14.5,"2,323","2,229","10,499","2,292","2,198","10,365"
6591,14.6,"3,602","3,518","15,969","3,705","3,622","16,404"
6592,14.1,"2,834","2,745","12,679","2,978","2,890","13,295"
6593,12.9,"1,168","1,063","5,426","1,272","1,168","5,887"
6594,11.3,0,0,0,0,0,0
6595,10.8,0,0,0,0,0,0
6596,10.3,0,0,0,0,0,0
6597,9.8,0,0,0,0,0,0
6598,9.3,0,0,0,0,0,0
6599,8.8,0,0,0,0,0,0
6600,8.7,0,0,0,0,0,0
6601,8.7,0,0,0,0,0,0
6602,8.6,0,0,0,0,0,0
6603,8.6,0,0,0,0,0,0
6604,8.5,0,0,0,0,0,0
6605,8.5,0,0,0,0,0,0
6606,8.6,6,0.2,35,5,0.2,34
6607,8.8,168,93,852,160,86,811
6608,9.5,376,279,"1,833",357,261,"1,743"
6609,9.3,617,512,"2,934",585,481,"2,789"
6610,10.5,780,674,"3,676",740,634,"3,496"
6611,11.5,885,779,"4,156",840,733,"3,953"
6612,11.9,942,836,"4,413",893,787,"4,198"
6613,12.3,982,876,"4,599",932,826,"4,374"
6614,12.5,842,736,"3,972",799,692,"3,778"
6615,12.5,625,520,"2,989",592,488,"2,842"
6616,12.3,354,258,"1,742",336,241,"1,656"
6617,11.8,81,30,428,77,27,407
6618,11.4,0,0,0,0,0,0
6619,11,0,0,0,0,0,0
6620,10.7,0,0,0,0,0,0
6621,10.4,0,0,0,0,0,0
6622,9.8,0,0,0,0,0,0
6623,9.5,0,0,0,0,0,0
6624,9.3,0,0,0,0,0,0
6625,8.8,0,0,0,0,0,0
6626,8.5,0,0,0,0,0,0
6627,8.3,0,0,0,0,0,0
6628,8.1,0,0,0,0,0,0
6629,7.9,0,0,0,0,0,0
6630,7.8,5,0.2,32,5,0.2,31
6631,9,333,238,"1,629",316,222,"1,550"
6632,9.7,516,413,"2,475",489,387,"2,353"
6633,10.7,905,799,"4,237",859,753,"4,031"
6634,11.6,"1,203","1,098","5,566","1,142","1,037","5,297"
6635,12,963,857,"4,508",914,807,"4,287"
6636,11.8,408,309,"1,988",386,289,"1,890"
6637,13.8,"5,198","5,118","22,644","5,322","5,242","23,164"
6638,15.1,"5,002","4,922","21,899","5,183","5,103","22,658"
6639,15.7,"3,596","3,512","15,985","3,734","3,651","16,573"
6640,15.5,"1,559","1,458","7,193","1,592","1,491","7,337"
6641,14.5,97,40,511,92,37,486
6642,14.1,0,0,0,0,0,0
6643,13.6,0,0,0,0,0,0
6644,13.2,0,0,0,0,0,0
6645,12.7,0,0,0,0,0,0
6646,12.2,0,0,0,0,0,0
6647,11.8,0,0,0,0,0,0
6648,11.3,0,0,0,0,0,0
6649,10.9,0,0,0,0,0,0
6650,10.5,0,0,0,0,0,0
6651,10.3,0,0,0,0,0,0
6652,10.1,0,0,0,0,0,0
6653,10,0,0,0,0,0,0
6654,10,4,0.1,25,4,0.1,24
6655,10.4,77,28,410,73,25,389
6656,10.6,148,77,756,140,71,719
6657,10.9,256,168,"1,274",242,156,"1,211"
6658,10.9,417,318,"2,029",396,297,"1,929"
6659,11.7,501,398,"2,418",475,373,"2,299"
6660,12,465,363,"2,253",441,340,"2,142"
6661,14.2,"5,033","4,953","22,025","5,154","5,074","22,536"
6662,15.6,"4,480","4,400","19,759","4,612","4,532","20,319"
6663,16.4,"3,262","3,176","14,598","3,370","3,285","15,062"
6664,16.5,"2,020","1,923","9,230","2,124","2,028","9,685"
6665,15.8,126,60,656,119,55,624
6666,15.1,0,0,0,0,0,0
6667,14.3,0,0,0,0,0,0
6668,13.6,0,0,0,0,0,0
6669,12.8,0,0,0,0,0,0
6670,12,0,0,0,0,0,0
6671,11.3,0,0,0,0,0,0
6672,10.3,0,0,0,0,0,0
6673,9.3,0,0,0,0,0,0
6674,8.2,0,0,0,0,0,0
6675,7.7,0,0,0,0,0,0
6676,7.1,0,0,0,0,0,0
6677,6.7,0,0,0,0,0,0
6678,6.6,4,0.1,27,4,0.1,25
6679,8.1,884,778,"4,118",929,823,"4,319"
6680,10.5,"2,630","2,539","11,721","2,739","2,649","12,184"
6681,12.2,"2,715","2,625","12,128","2,746","2,656","12,259"
6682,13.9,"3,784","3,701","16,732","3,835","3,753","16,951"
6683,16.1,"6,325","6,241","27,541","6,560","6,475","28,527"
6684,17.7,"6,449","6,364","28,167","6,687","6,600","29,167"
6685,19.1,"7,259","7,167","31,667","7,595","7,499","33,082"
6686,19.9,"6,903","6,815","30,238","7,278","7,186","31,822"
6687,19.9,"5,203","5,123","23,039","5,520","5,439","24,387"
6688,18.9,"2,639","2,548","11,995","2,819","2,730","12,776"
6689,17.1,148,77,767,140,71,730
6690,16.5,0,0,0,0,0,0
6691,15.9,0,0,0,0,0,0
6692,15.3,0,0,0,0,0,0
6693,14.7,0,0,0,0,0,0
6694,14.2,0,0,0,0,0,0
6695,13.6,0,0,0,0,0,0
6696,13.3,0,0,0,0,0,0
6697,13.2,0,0,0,0,0,0
6698,12.9,0,0,0,0,0,0
6699,12.8,0,0,0,0,0,0
6700,12.7,0,0,0,0,0,0
6701,12.6,0,0,0,0,0,0
6702,12.6,4,0.1,23,3,0.1,21
6703,13.1,128,62,662,121,57,629
6704,13.5,344,249,"1,700",326,232,"1,616"
6705,13.9,502,400,"2,435",476,374,"2,315"
6706,14.4,650,545,"3,116",616,511,"2,963"
6707,14.9,714,609,"3,415",678,572,"3,248"
6708,15.2,758,652,"3,615",719,613,"3,437"
6709,15.3,682,577,"3,273",647,542,"3,112"
6710,15.3,571,467,"2,761",541,438,"2,625"
6711,15.2,404,305,"1,988",383,286,"1,890"
6712,14.9,246,159,"1,237",233,148,"1,176"
6713,14.2,28,5,157,26,4,149
6714,13.9,0,0,0,0,0,0
6715,13.1,0,0,0,0,0,0
6716,11.7,0,0,0,0,0,0
6717,12.8,0,0,0,0,0,0
6718,12.5,0,0,0,0,0,0
6719,12.3,0,0,0,0,0,0
6720,11.4,0,0,0,0,0,0
6721,10.4,0,0,0,0,0,0
6722,9.4,0,0,0,0,0,0
6723,8.8,0,0,0,0,0,0
6724,8.3,0,0,0,0,0,0
6725,8,0,0,0,0,0,0
6726,7.9,3,0.1,18,3,0.1,18
6727,8.4,163,89,826,154,82,785
6728,8.8,340,245,"1,662",322,228,"1,580"
6729,10.1,"1,201","1,096","5,539","1,155","1,050","5,338"
6730,12,"2,756","2,666","12,293","2,749","2,659","12,265"
6731,14,"4,246","4,165","18,682","4,313","4,232","18,967"
6732,15.2,"3,884","3,801","17,210","3,931","3,849","17,411"
6733,16.6,"5,196","5,116","22,837","5,352","5,272","23,497"
6734,17.1,"3,580","3,496","15,978","3,640","3,557","16,237"
6735,17.1,"2,927","2,838","13,183","3,020","2,932","13,586"
6736,17.1,"3,136","3,049","14,084","3,329","3,243","14,911"
6737,15.9,138,69,718,131,64,683
6738,14.9,0,0,0,0,0,0
6739,14,0,0,0,0,0,0
6740,13.1,0,0,0,0,0,0
6741,12.2,0,0,0,0,0,0
6742,11.2,0,0,0,0,0,0
6743,10.3,0,0,0,0,0,0
6744,9.6,0,0,0,0,0,0
6745,8.8,0,0,0,0,0,0
6746,8.1,0,0,0,0,0,0
6747,7.7,0,0,0,0,0,0
6748,7.3,0,0,0,0,0,0
6749,7,0,0,0,0,0,0
6750,7,3,0.1,21,3,0.1,20
6751,8.8,"1,544","1,442","7,021","1,706","1,605","7,721"
6752,11.6,"3,740","3,657","16,467","4,002","3,921","17,575"
6753,14.6,"5,963","5,881","25,981","6,333","6,249","27,537"
6754,17.4,"7,400","7,307","32,219","7,820","7,722","33,994"
6755,19.5,"7,872","7,773","34,364","8,287","8,183","36,125"
6756,21,"7,607","7,511","33,366","7,988","7,888","34,989"
6757,21.8,"6,501","6,416","28,717","6,807","6,719","30,022"
6758,22.1,"5,739","5,658","25,481","6,038","5,956","26,761"
6759,21.3,"3,181","3,095","14,425","3,309","3,224","14,981"
6760,19.8,"1,420","1,317","6,651","1,469","1,366","6,868"
6761,17.9,49,13,270,46,12,257
6762,17,0,0,0,0,0,0
6763,16,0,0,0,0,0,0
6764,15.1,0,0,0,0,0,0
6765,14.1,0,0,0,0,0,0
6766,13.2,0,0,0,0,0,0
6767,12.2,0,0,0,0,0,0
6768,11.4,0,0,0,0,0,0
6769,10.6,0,0,0,0,0,0
6770,9.7,0,0,0,0,0,0
6771,9.3,0,0,0,0,0,0
6772,8.9,0,0,0,0,0,0
6773,8.7,0,0,0,0,0,0
6774,8.7,3,0.05,17,3,0.04,16
6775,10.7,"2,011","1,914","9,072","2,248","2,153","10,088"
6776,13.6,"4,248","4,167","18,678","4,574","4,494","20,052"
6777,16.6,"6,445","6,361","28,072","6,864","6,776","29,829"
6778,19.4,"8,154","8,051","35,441","8,638","8,528","37,479"
6779,21.8,"9,138","9,019","39,837","9,656","9,526","42,030"
6780,23.5,"9,271","9,149","40,603","9,791","9,659","42,821"
6781,24.7,"8,684","8,573","38,221","9,183","9,063","40,357"
6782,25.2,"7,412","7,318","32,806","7,866","7,767","34,752"
6783,24.9,"5,481","5,401","24,502","5,859","5,777","26,125"
6784,23.6,"3,256","3,170","14,820","3,546","3,462","16,084"
6785,21.5,83,31,447,78,28,425
6786,20.6,0,0,0,0,0,0
6787,19.6,0,0,0,0,0,0
6788,18.7,0,0,0,0,0,0
6789,17.7,0,0,0,0,0,0
6790,16.8,0,0,0,0,0,0
6791,15.8,0,0,0,0,0,0
6792,14.7,0,0,0,0,0,0
6793,13.7,0,0,0,0,0,0
6794,12.6,0,0,0,0,0,0
6795,12,0,0,0,0,0,0
6796,11.5,0,0,0,0,0,0
6797,11.1,0,0,0,0,0,0
6798,11.1,2,0.03,13,2,0.02,12
6799,12.8,"1,678","1,577","7,671","1,869","1,770","8,503"
6800,15.3,"3,722","3,639","16,537","4,006","3,924","17,746"
6801,17.9,"5,729","5,648","25,201","6,099","6,017","26,770"
6802,20.1,"6,716","6,629","29,530","7,095","7,005","31,145"
6803,22.1,"7,797","7,699","34,279","8,228","8,124","36,119"
6804,23.6,"7,921","7,821","34,909","8,354","8,248","36,762"
6805,24.5,"7,020","6,931","31,134","7,401","7,308","32,770"
6806,24.8,"6,063","5,980","27,028","6,422","6,338","28,575"
6807,24.4,"4,372","4,292","19,700","4,662","4,582","20,951"
6808,23.2,"2,448","2,356","11,277","2,657","2,566","12,195"
6809,21.5,63,20,344,59,18,327
6810,20.3,0,0,0,0,0,0
6811,19.2,0,0,0,0,0,0
6812,18.1,0,0,0,0,0,0
6813,16.9,0,0,0,0,0,0
6814,15.8,0,0,0,0,0,0
6815,14.6,0,0,0,0,0,0
6816,13.5,0,0,0,0,0,0
6817,12.3,0,0,0,0,0,0
6818,11.1,0,0,0,0,0,0
6819,10.5,0,0,0,0,0,0
6820,9.9,0,0,0,0,0,0
6821,9.4,0,0,0,0,0,0
6822,9.4,1,0.02,10,1,0.01,9
6823,11,"1,574","1,472","7,185","1,767","1,668","8,025"
6824,13.4,"3,474","3,389","15,405","3,739","3,655","16,528"
6825,16.1,"5,415","5,334","23,733","5,763","5,682","25,201"
6826,18.4,"6,611","6,525","28,931","6,994","6,905","30,549"
6827,20.5,"7,637","7,541","33,469","8,064","7,963","35,287"
6828,22.1,"7,894","7,795","34,687","8,334","8,229","36,566"
6829,23.1,"7,585","7,490","33,451","8,029","7,928","35,353"
6830,23.5,"6,314","6,230","28,050","6,707","6,620","29,736"
6831,23.1,"4,672","4,592","20,953","5,003","4,923","22,380"
6832,21.9,"2,617","2,526","11,986","2,859","2,769","13,041"
6833,20,62,19,342,59,18,325
6834,18.8,0,0,0,0,0,0
6835,17.6,0,0,0,0,0,0
6836,16.4,0,0,0,0,0,0
6837,15.2,0,0,0,0,0,0
6838,13.9,0,0,0,0,0,0
6839,12.7,0,0,0,0,0,0
6840,11.8,0,0,0,0,0,0
6841,10.8,0,0,0,0,0,0
6842,9.8,0,0,0,0,0,0
6843,9.2,0,0,0,0,0,0
6844,8.7,0,0,0,0,0,0
6845,8.4,0,0,0,0,0,0
6846,8.3,1,0.01,7,1,0.01,6
6847,10,"1,766","1,667","8,007","1,995","1,898","8,994"
6848,12.7,"3,948","3,866","17,393","4,277","4,196","18,781"
6849,15.7,"6,112","6,029","26,679","6,530","6,445","28,441"
6850,18.5,"7,793","7,695","33,987","8,285","8,181","36,075"
6851,20.7,"8,442","8,335","36,937","8,946","8,831","39,087"
6852,22.3,"8,514","8,406","37,388","9,017","8,900","39,537"
6853,23.3,"7,926","7,827","34,968","8,407","8,300","37,030"
6854,23.6,"6,596","6,511","29,281","7,026","6,937","31,127"
6855,23.1,"4,635","4,555","20,807","4,975","4,895","22,271"
6856,21.6,"2,472","2,380","11,346","2,704","2,614","12,362"
6857,19.6,39,9,219,37,8,208
6858,18.5,0,0,0,0,0,0
6859,17.5,0,0,0,0,0,0
6860,16.4,0,0,0,0,0,0
6861,15.3,0,0,0,0,0,0
6862,14.2,0,0,0,0,0,0
6863,13.2,0,0,0,0,0,0
6864,12.2,0,0,0,0,0,0
6865,11.3,0,0,0,0,0,0
6866,10.3,0,0,0,0,0,0
6867,9.8,0,0,0,0,0,0
6868,9.3,0,0,0,0,0,0
6869,9,0,0,0,0,0,0
6870,8.9,0.5,0.002,3,0.4,0.001,3
6871,10.3,"1,393","1,290","6,389","1,573","1,471","7,171"
6872,12.4,"2,669","2,578","11,942","2,850","2,761","12,717"
6873,14.4,"3,206","3,120","14,302","3,298","3,213","14,696"
6874,16.3,"4,522","4,442","19,985","4,694","4,614","20,717"
6875,18,"5,164","5,084","22,798","5,355","5,275","23,609"
6876,19.7,"6,895","6,807","30,254","7,239","7,148","31,717"
6877,20.9,"7,196","7,105","31,628","7,616","7,520","33,413"
6878,21.5,"6,445","6,360","28,468","6,859","6,772","30,237"
6879,21.6,"5,420","5,340","24,095","5,831","5,750","25,854"
6880,20.7,"3,157","3,071","14,303","3,481","3,396","15,704"
6881,18.9,69,23,376,66,21,357
6882,18.2,0,0,0,0,0,0
6883,17.4,0,0,0,0,0,0
6884,16.6,0,0,0,0,0,0
6885,15.8,0,0,0,0,0,0
6886,15.1,0,0,0,0,0,0
6887,14.3,0,0,0,0,0,0
6888,13.8,0,0,0,0,0,0
6889,13.3,0,0,0,0,0,0
6890,12.9,0,0,0,0,0,0
6891,12.6,0,0,0,0,0,0
6892,12.4,0,0,0,0,0,0
6893,12.3,0,0,0,0,0,0
6894,12.3,1,0.003,4,1,0.002,4
6895,12.6,80,29,426,76,27,405
6896,12.9,256,168,"1,282",243,156,"1,219"
6897,13.2,233,148,"1,175",221,138,"1,117"
6898,13.5,326,232,"1,616",310,217,"1,537"
6899,13.9,500,397,"2,425",474,372,"2,306"
6900,14.2,601,497,"2,894",570,466,"2,751"
6901,16.5,"6,262","6,178","27,343","6,572","6,487","28,653"
6902,17.9,"5,378","5,298","23,684","5,691","5,610","25,007"
6903,18.5,"3,763","3,680","16,832","4,008","3,926","17,885"
6904,18.5,"2,208","2,113","10,103","2,422","2,329","11,037"
6905,17.7,33,6,186,31,6,177
6906,17.1,0,0,0,0,0,0
6907,16.4,0,0,0,0,0,0
6908,15.8,0,0,0,0,0,0
6909,15.1,0,0,0,0,0,0
6910,14.4,0,0,0,0,0,0
6911,13.8,0,0,0,0,0,0
6912,13,0,0,0,0,0,0
6913,12.1,0,0,0,0,0,0
6914,11.3,0,0,0,0,0,0
6915,10.9,0,0,0,0,0,0
6916,10.4,0,0,0,0,0,0
6917,10.2,0,0,0,0,0,0
6918,10.1,0.3,0.001,3,0.3,0.001,2
6919,10.3,89,35,466,84,32,443
6920,10.6,159,85,809,150,79,769
6921,10.7,212,130,"1,066",201,120,"1,013"
6922,10.9,303,211,"1,497",287,196,"1,423"
6923,11,342,247,"1,679",324,230,"1,596"
6924,10.9,488,386,"2,353",462,361,"2,237"
6925,13,"5,103","5,023","22,262","5,302","5,222","23,099"
6926,14.1,"4,670","4,590","20,501","4,916","4,836","21,540"
6927,14.6,"3,446","3,361","15,329","3,672","3,588","16,290"
6928,14.6,"1,960","1,862","8,934","2,145","2,049","9,739"
6929,13.9,28,5,156,26,4,148
6930,13.4,0,0,0,0,0,0
6931,12.8,0,0,0,0,0,0
6932,12.3,0,0,0,0,0,0
6933,11.7,0,0,0,0,0,0
6934,11.2,0,0,0,0,0,0
6935,10.7,0,0,0,0,0,0
6936,10.2,0,0,0,0,0,0
6937,9.7,0,0,0,0,0,0
6938,9.2,0,0,0,0,0,0
6939,9,0,0,0,0,0,0
6940,8.8,0,0,0,0,0,0
6941,8.6,0,0,0,0,0,0
6942,8.6,0,0,0,0,0,0
6943,9.7,813,707,"3,817",906,800,"4,232"
6944,11,"1,141","1,036","5,288","1,152","1,046","5,334"
6945,12.6,"2,163","2,067","9,766","2,185","2,090","9,863"
6946,14.5,"3,581","3,497","15,892","3,674","3,590","16,285"
6947,15.6,"3,034","2,946","13,596","3,052","2,965","13,675"
6948,17.2,"5,187","5,107","22,830","5,385","5,305","23,669"
6949,17.7,"3,087","3,000","13,896","3,114","3,027","14,009"
6950,17.9,"2,728","2,637","12,345","2,784","2,694","12,590"
6951,17.9,"3,259","3,173","14,639","3,466","3,381","15,528"
6952,17.1,"1,247","1,142","5,837","1,333","1,229","6,218"
6953,15.8,9,1,55,9,1,53
6954,15.2,0,0,0,0,0,0
6955,14.5,0,0,0,0,0,0
6956,13.8,0,0,0,0,0,0
6957,13.1,0,0,0,0,0,0
6958,12.5,0,0,0,0,0,0
6959,11.8,0,0,0,0,0,0
6960,11.2,0,0,0,0,0,0
6961,10.5,0,0,0,0,0,0
6962,9.9,0,0,0,0,0,0
6963,9.6,0,0,0,0,0,0
6964,9.2,0,0,0,0,0,0
6965,9,0,0,0,0,0,0
6966,9,0,0,0,0,0,0
6967,9.8,544,440,"2,602",594,489,"2,831"
6968,11.3,"1,597","1,495","7,290","1,654","1,553","7,541"
6969,12.6,"1,981","1,884","8,986","1,999","1,901","9,063"
6970,14.2,"3,141","3,054","14,014","3,186","3,100","14,209"
6971,15.6,"3,699","3,616","16,447","3,752","3,669","16,673"
6972,16.5,"3,431","3,346","15,330","3,464","3,379","15,472"
6973,17,"3,066","2,978","13,784","3,093","3,006","13,901"
6974,17,"2,175","2,079","9,927","2,182","2,087","9,959"
6975,16.6,"1,357","1,254","6,323","1,355","1,251","6,314"
6976,15.7,392,294,"1,933",372,275,"1,839"
6977,14.6,8,0.4,49,8,0.4,47
6978,14.1,0,0,0,0,0,0
6979,13.5,0,0,0,0,0,0
6980,12.9,0,0,0,0,0,0
6981,12.4,0,0,0,0,0,0
6982,11.8,0,0,0,0,0,0
6983,11.2,0,0,0,0,0,0
6984,10.2,0,0,0,0,0,0
6985,10.1,0,0,0,0,0,0
6986,9.7,0,0,0,0,0,0
6987,9.4,0,0,0,0,0,0
6988,9.2,0,0,0,0,0,0
6989,9,0,0,0,0,0,0
6990,9,0,0,0,0,0,0
6991,9.5,190,111,960,181,103,913
6992,9.9,349,253,"1,706",331,236,"1,622"
6993,10.4,630,525,"2,996",597,493,"2,850"
6994,11.7,"2,310","2,216","10,379","2,311","2,216","10,379"
6995,13,"3,189","3,102","14,170","3,222","3,136","14,312"
6996,13.4,"1,594","1,493","7,313","1,542","1,440","7,085"
6997,13.5,"1,120","1,014","5,223","1,063",957,"4,970"
6998,13.3,730,624,"3,471",692,586,"3,301"
6999,12.8,367,271,"1,806",348,253,"1,717"
7000,12.2,104,45,543,98,41,516
7001,11.6,7,0.4,45,7,0.3,43
7002,11.5,0,0,0,0,0,0
7003,11.5,0,0,0,0,0,0
7004,11.5,0,0,0,0,0,0
7005,11.4,0,0,0,0,0,0
7006,11.4,0,0,0,0,0,0
7007,11.3,0,0,0,0,0,0
7008,10.7,0,0,0,0,0,0
7009,11.5,0,0,0,0,0,0
7010,11.4,0,0,0,0,0,0
7011,11.8,0,0,0,0,0,0
7012,11.8,0,0,0,0,0,0
7013,11.8,0,0,0,0,0,0
7014,12,0,0,0,0,0,0
7015,12.4,95,39,498,90,35,473
7016,13.5,500,398,"2,426",475,373,"2,308"
7017,14.6,860,754,"4,074",817,710,"3,877"
7018,15.2,790,684,"3,761",749,643,"3,577"
7019,15.9,"1,109","1,004","5,207","1,053",947,"4,955"
7020,17,"2,027","1,930","9,277","1,984","1,886","9,089"
7021,17.5,"1,408","1,305","6,560","1,359","1,256","6,344"
7022,17.7,994,888,"4,711",944,838,"4,483"
7023,17.6,625,520,"3,026",593,489,"2,878"
7024,16.9,203,122,"1,038",193,113,987
7025,16.4,6,0.2,37,6,0.2,35
7026,15.9,0,0,0,0,0,0
7027,15.4,0,0,0,0,0,0
7028,14.9,0,0,0,0,0,0
7029,14.3,0,0,0,0,0,0
7030,13.8,0,0,0,0,0,0
7031,13.3,0,0,0,0,0,0
7032,12.6,0,0,0,0,0,0
7033,12,0,0,0,0,0,0
7034,11.3,0,0,0,0,0,0
7035,11,0,0,0,0,0,0
7036,10.7,0,0,0,0,0,0
7037,10.5,0,0,0,0,0,0
7038,10.3,0,0,0,0,0,0
7039,10.8,131,64,676,124,59,643
7040,13.4,"3,970","3,888","17,482","4,363","4,282","19,136"
7041,15.5,"5,916","5,834","25,784","6,401","6,316","27,818"
7042,17.2,"7,162","7,072","31,145","7,675","7,579","33,299"
7043,18.3,"6,799","6,711","29,712","7,205","7,114","31,427"
7044,18.7,"4,762","4,682","21,112","4,954","4,875","21,932"
7045,17.8,"1,411","1,308","6,579","1,365","1,261","6,374"
7046,16.4,368,271,"1,823",349,253,"1,734"
7047,15.5,540,437,"2,621",512,410,"2,493"
7048,14.5,62,19,335,59,17,318
7049,13.6,5,0.2,34,5,0.2,32
7050,13.3,0,0,0,0,0,0
7051,13,0,0,0,0,0,0
7052,12.7,0,0,0,0,0,0
7053,12.4,0,0,0,0,0,0
7054,12.1,0,0,0,0,0,0
7055,11.8,0,0,0,0,0,0
7056,10.5,0,0,0,0,0,0
7057,10.6,0,0,0,0,0,0
7058,10.5,0,0,0,0,0,0
7059,10.3,0,0,0,0,0,0
7060,10.2,0,0,0,0,0,0
7061,10,0,0,0,0,0,0
7062,9.9,0,0,0,0,0,0
7063,10.1,44,10,238,41,9,226
7064,10.6,322,228,"1,586",306,213,"1,508"
7065,11.2,645,540,"3,073",612,507,"2,922"
7066,11.6,761,655,"3,598",722,616,"3,422"
7067,11.9,823,717,"3,879",781,674,"3,689"
7068,12,768,662,"3,633",729,623,"3,454"
7069,12,656,550,"3,125",622,517,"2,971"
7070,12,594,489,"2,844",563,459,"2,704"
7071,11.7,400,302,"1,954",380,282,"1,858"
7072,11.5,141,72,724,134,66,689
7073,11.3,5,0.2,31,5,0.2,30
7074,10.8,0,0,0,0,0,0
7075,10.4,0,0,0,0,0,0
7076,10,0,0,0,0,0,0
7077,9.5,0,0,0,0,0,0
7078,9.1,0,0,0,0,0,0
7079,8.7,0,0,0,0,0,0
7080,7.8,0,0,0,0,0,0
7081,6.9,0,0,0,0,0,0
7082,6,0,0,0,0,0,0
7083,5.5,0,0,0,0,0,0
7084,5,0,0,0,0,0,0
7085,4.7,0,0,0,0,0,0
7086,4.3,0,0,0,0,0,0
7087,4.9,132,65,672,125,60,639
7088,7,"2,548","2,456","11,276","2,769","2,679","12,212"
7089,9.1,"4,326","4,246","18,818","4,644","4,564","20,142"
7090,11,"5,942","5,860","25,666","6,350","6,266","27,365"
7091,12.5,"6,446","6,362","27,853","6,842","6,754","29,503"
7092,13.6,"6,924","6,836","29,898","7,379","7,286","31,794"
7093,14,"5,896","5,814","25,640","6,266","6,183","27,194"
7094,14,"4,485","4,405","19,706","4,777","4,697","20,937"
7095,13.3,"3,379","3,294","14,998","3,657","3,574","16,180"
7096,12,"1,505","1,403","6,901","1,677","1,577","7,653"
7097,10.5,4,0.1,25,4,0.1,24
7098,10,0,0,0,0,0,0
7099,9.4,0,0,0,0,0,0
7100,8.9,0,0,0,0,0,0
7101,8.4,0,0,0,0,0,0
7102,7.8,0,0,0,0,0,0
7103,7.3,0,0,0,0,0,0
7104,7.1,0,0,0,0,0,0
7105,6.9,0,0,0,0,0,0
7106,6.7,0,0,0,0,0,0
7107,6.7,0,0,0,0,0,0
7108,6.6,0,0,0,0,0,0
7109,6.5,0,0,0,0,0,0
7110,6.5,0,0,0,0,0,0
7111,7.1,105,46,545,100,42,518
7112,9,"1,430","1,327","6,527","1,493","1,390","6,799"
7113,10.8,"2,462","2,369","11,005","2,543","2,451","11,349"
7114,12.4,"3,349","3,264","14,827","3,447","3,362","15,241"
7115,13.6,"3,361","3,276","14,917","3,418","3,333","15,156"
7116,14.3,"3,321","3,236","14,770","3,373","3,287","14,988"
7117,14.5,"2,164","2,068","9,806","2,137","2,041","9,690"
7118,14.2,"1,579","1,478","7,258","1,553","1,452","7,144"
7119,13.7,"1,231","1,126","5,716","1,236","1,132","5,740"
7120,12.8,317,223,"1,569",301,209,"1,492"
7121,11.8,4,0.1,24,4,0.1,23
7122,11.2,0,0,0,0,0,0
7123,10.6,0,0,0,0,0,0
7124,10,0,0,0,0,0,0
7125,9.4,0,0,0,0,0,0
7126,8.9,0,0,0,0,0,0
7127,8.3,0,0,0,0,0,0
7128,7.6,0,0,0,0,0,0
7129,6.8,0,0,0,0,0,0
7130,6.1,0,0,0,0,0,0
7131,5.7,0,0,0,0,0,0
7132,5.3,0,0,0,0,0,0
7133,5.1,0,0,0,0,0,0
7134,4.8,0,0,0,0,0,0
7135,5.1,79,29,414,75,27,394
7136,6.6,"1,333","1,230","6,074","1,390","1,286","6,317"
7137,8.1,"2,350","2,257","10,470","2,425","2,332","10,787"
7138,9.2,"2,813","2,723","12,465","2,861","2,772","12,668"
7139,10,"2,973","2,884","13,165","3,007","2,919","13,310"
7140,10.5,"2,811","2,722","12,494","2,832","2,743","12,583"
7141,10.7,"2,538","2,446","11,337","2,557","2,465","11,418"
7142,10.8,"2,486","2,393","11,115","2,538","2,446","11,339"
7143,10.3,"1,396","1,293","6,401","1,422","1,319","6,512"
7144,9.5,583,479,"2,779",606,502,"2,886"
7145,8.5,3,0.1,18,3,0.1,18
7146,8,0,0,0,0,0,0
7147,7.4,0,0,0,0,0,0
7148,6.8,0,0,0,0,0,0
7149,6.3,0,0,0,0,0,0
